adWord,appShow,approve,businessZones,city,companyFullName,companyId,companyLabelList,companyLogo,companyShortName,companySize,createTime,deliver,district,education,explain,financeStage,firstType,formatCreateTime,gradeDescription,hitags,imState,industryField,industryLables,isHotHire,isSchoolJob,jobNature,lastLogin,latitude,linestaion,longitude,pcShow,plus,positionAdvantage,positionId,positionLables,positionName,promotionScoreExplain,publisherId,resumeProcessDay,resumeProcessRate,salary,score,secondType,skillLables,stationname,subwayline,thirdType,workYear
0,0,1,['西溪'],杭州,无线生活（北京）信息技术有限公司,2900,"['扁平化管理', '技术驱动', '14薪', '六险一金']",image1/M00/0F/B0/Cgo8PFT9bUuAFYmqAABKRDf-Ah0371.jpg,微店,500-2000人,2019-08-14 09:51:01,0,西湖区,本科,,C轮,开发|测试|运维类,09:51发布,,,today,电商,[],0,0,全职,1565758952000,30.290878,,120.074569,0,,工作氛围好 福利佳,6278909,['Java'],java开发工程师,,4848166,1,36,20k-35k,0,后端开发,['Java'],,,Java,3-5年
0,0,1,,广州,广州数夫软件科技有限公司,171993,[],i/image/M00/A1/5F/CgqKkVins2aAB8gmAAC3cw0QAX0515.jpg,数夫软件,150-500人,2019-08-14 09:00:36,0,天河区,本科,,未融资,开发|测试|运维类,09:00发布,,,disabled,移动互联网,[],0,0,全职,1565752383000,23.126201,5号线_员村;5号线_科韵路,113.372471,0,,"五险一金,双休,弹性工作制,即将上市",2885009,"['后端', 'Java', 'MySQL']",JAVA开发工程师,,7079863,2,64,9k-18k,0,后端开发,"['后端', 'Java', 'MySQL']",员村,5号线,PHP,3-5年
0,0,1,"['浦沿', '江南']",杭州,纳里健康科技有限公司,35514,"['股票期权', '带薪年假', '弹性工作', '帅哥多']",i/image3/M00/22/35/CgpOIFqUwZKAY620AAAe6R4X4XM714.png,纳里健康,150-500人,2019-08-14 13:44:56,0,滨江区,本科,,B轮,开发|测试|运维类,13:44发布,,,today,医疗丨健康,"['医疗健康', '后端', 'Java']",0,0,全职,1565761879000,30.184528,4号线_联庄,120.163083,0,,弹性工作 周末双休 年底双薪 独角兽,6276757,"['医疗健康', '后端', 'Java']",java开发工程师,,2301317,1,100,20k-25k,0,后端开发,"['后端', 'Java']",联庄,4号线,Java,5-10年
0,0,1,,南京,飞虎互动科技（北京）有限公司,132990,"['专项奖金', '绩效奖金', '五险一金', '岗位晋升']",images/logo_default.png,飞虎互动,50-150人,2019-08-14 13:41:04,0,雨花台区,本科,,A轮,开发|测试|运维类,13:41发布,,,today,"移动互联网,消费生活","['移动互联网', 'Java']",0,0,全职,1565761162000,31.991347,,118.779073,0,,交通便利，办公环境好，团队氛围帮棒,6278470,"['移动互联网', 'Java']",java开发工程师,,4517211,1,100,10k-20k,0,后端开发,['Java'],,,Java,3-5年
0,0,0,,北京,祥瑞新宇科技（北京）有限公司,760816,[],images/logo_default.png,祥瑞新宇,少于15人,2019-08-13 15:19:00,0,昌平区,本科,,未融资,开发|测试|运维类,1天前发布,,,today,软件开发,['企业服务'],0,0,全职,1565760024000,40.148968,昌平线_沙河,116.290595,0,,五险一金，基本不加班,6279356,['企业服务'],Java开发工程师,,14800753,0,0,4k-7k,0,后端开发,[],沙河,昌平线,Java,1年以下
0,0,1,"['翠竹', '东门', '洪湖']",深圳,金千枝（深圳）珠宝管理服务有限公司,362188,[],i/image2/M00/49/E0/CgoB5lrpd32AJsSjAACdEGHuQvg641.jpg,金千枝,50-150人,2019-08-13 09:04:36,0,罗湖区,大专,,不需要融资,开发|测试|运维类,1天前发布,,,today,"企业服务,数据服务",[],0,0,全职,1565744459000,22.557642,2号线/蛇口线_湖贝;3号线/龙岗线_晒布;3号线/龙岗线_翠竹;3号线/龙岗线_田贝;7号线_洪湖;7号线_田贝,114.125425,0,,五险一金 下午茶 节日福利,6273552,['后端'],java开发工程师,,11994186,1,4,12k-18k,0,后端开发,['后端'],洪湖,2号线/蛇口线,Java,3-5年
0,0,1,"['来广营', '望京']",北京,北京江融信科技有限公司,72262,"['绩效奖金', '管理规范', '通讯津贴', '定期体检']",i/image3/M00/22/39/CgpOIFqUw6eAK6M9AADDd1ypsZE475.png,江融信,150-500人,2019-08-13 10:51:15,0,朝阳区,本科,,B轮,开发|测试|运维类,1天前发布,,,threeDays,"移动互联网,其他",[],0,0,全职,1565664473000,40.013126,14号线东段_来广营;14号线东段_东湖渠,116.47437,0,,带薪年假，补充医疗，定期团建，帅哥美女,6277137,"['后端', '分布式']",java开发,,9720409,0,0,20k-25k,0,后端开发,"['后端', '分布式']",东湖渠,14号线东段,Java,5-10年
0,0,1,"['西兴', '长河']",杭州,深圳市长亮科技股份有限公司,23403,"['五险一金', '通讯津贴', '带薪年假', '定期体检']",i/image2/M01/0F/2B/CgoB5lyh2aaAd0lYAAANH5unwBw856.jpg,长亮科技,2000人以上,2019-08-14 09:06:48,0,滨江区,本科,,上市公司,开发|测试|运维类,09:06发布,,,today,企业服务,[],0,0,全职,1565753319000,30.208298,1号线_滨和路;1号线_江陵路;1号线_滨和路;1号线_江陵路,120.222953,0,,五险一金 年休假 出国机会 体检,6276838,"['服务器端', 'J2EE', 'Javascript', 'Java']",java开发工程师,,4735092,1,59,10k-15k,0,后端开发,"['服务器端', 'J2EE', 'Javascript', 'Java']",滨和路,1号线,Java,1-3年
0,0,1,"['南油', '科技园']",深圳,上海微创软件股份有限公司,124652,"['绩效奖金', '年底双薪', '带薪年假', '定期体检']",i/image2/M01/28/D8/CgotOVzPyauAMybNAAA8zQprrtk576.jpg,微创软件,2000人以上,2019-08-13 16:35:01,0,南山区,大专,,不需要融资,开发|测试|运维类,1天前发布,,,today,"企业服务,移动互联网",[],0,0,全职,1565753521000,22.522977,2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_南山;11号线/机场线_后海,113.935334,0,,年终奖 双休 五险一金,6276594,"['后端', 'Java']",java开发工程师,,7763443,1,19,10k-17k,0,后端开发,"['后端', 'Java']",南山,2号线/蛇口线,Java,3-5年
0,0,1,"['仙林', '亚东']",南京,南京途牛科技有限公司,8250,"['绩效奖金', '股票期权', '五险一金', '带薪年假']",i/image/M00/59/09/CgqKkVfWfJqAbxmRAABgcouK9NQ952.png,途牛旅游网,2000人以上,2019-08-12 17:56:34,0,玄武区,本科,,上市公司,开发|测试|运维类,2天前发布,,['一年调薪2次'],today,"电商,旅游","['支付', '互联网金融', '后端', 'Java', '分布式']",0,0,全职,1565753347000,32.08445,4号线_徐庄·苏宁总部,118.88768,0,,上市公司 领导nice 管理扁平氛围融洽,6275039,"['支付', '互联网金融', '后端', 'Java', '分布式']",Java开发工程师,,11939328,0,0,15k-25k,0,后端开发,"['后端', 'Java', '分布式']",徐庄·苏宁总部,4号线,Java,3-5年
0,0,1,['曹路'],上海,深圳市博悦科创科技有限公司,117217,"['年底双薪', '定期体检', '绩效奖金', '技能培训']",i/image/M00/10/8F/CgqKkVbf8TKACeAMAAAop3DnaW4486.png,博悦科创,500-2000人,2019-08-13 09:20:48,0,浦东新区,大专,,不需要融资,开发|测试|运维类,1天前发布,,,today,移动互联网,[],0,0,全职,1565744392000,31.236681,,121.66458,0,,福利待遇好，办公环境佳。五险一金。,6276066,['J2EE'],java开发工程师,,9670588,1,93,8k-13k,0,后端开发,['J2EE'],,,Java,1-3年
0,0,1,"['西二旗', '西北旺', '上地']",北京,贝壳找房（北京）科技有限公司,55446,"['股票期权', '带薪年假', '绩效奖金', '扁平管理']",i/image2/M01/AC/F7/CgotOVvycNiAAe8OAABhrmY_47k309.png,贝壳,2000人以上,2019-08-14 11:14:23,0,海淀区,本科,,D轮及以上,开发|测试|运维类,11:14发布,,"['免费班车', '免费健身房', '免费下午茶', '一年调薪1次', '一年调薪2次', '15薪', '弹性工作', '地铁周边', '定期团建', '工作居住证', '超长年假', '6险2金']",today,房产家居,[],0,0,全职,1565753856000,40.043389,13号线_西二旗;昌平线_西二旗,116.305531,0,,"公司氛围好,内部成长快,免费三餐,成长快",6031136,"['Java', '数据挖掘']",资深Java（数据）,,18726,1,100,30k-50k,0,后端开发,"['Java', '数据挖掘']",西二旗,昌平线,Java,3-5年
0,0,1,,宁波,宁波金梧网络科技有限公司,761605,[],i/image2/M01/74/EC/CgotOV1REJKAciqDAACAh4KqFmw800.png,金梧科技,15-50人,2019-08-14 14:15:54,0,江北区,不限,,不需要融资,开发|测试|运维类,14:15发布,,,today,"信息安全,软件开发","['电商', '新零售', '后端', '服务器端', 'Android', 'IOS']",0,0,全职,1565759744000,29.876946,1号线_江厦桥东;1号线_东门口;1号线_鼓楼;2号线_城隍庙;2号线_鼓楼;2号线_外滩大桥;2号线_正大路,121.558494,0,,年底双薪 季度奖励,6275410,"['电商', '新零售', '后端', '服务器端', 'Android', 'IOS']",java开发工程师,,14815969,1,33,10k-20k,0,后端开发,"['后端', '服务器端', 'Android', 'IOS']",东门口,2号线,Java,1-3年
0,0,1,,深圳,深圳市客路网络科技有限公司,28121,"['零食水果供应', '带薪年假', '绩效奖金', '扁平管理']",i/image/M00/00/AD/Cgp3O1ZSwWuATjtNAAAfDHrmDjo001.png,KLOOK 客路旅行,500-2000人,2019-08-13 00:59:09,0,福田区,本科,,D轮及以上,开发|测试|运维类,1天前发布,,,today,旅游,"['电商', '旅游', '后端']",0,0,全职,1565750781000,22.533416,1号线/罗宝线_香蜜湖;1号线/罗宝线_车公庙;7号线_农林;7号线_车公庙;7号线_上沙;9号线_下沙;9号线_车公庙;11号线/机场线_车公庙,114.030246,0,,双休,6275866,"['电商', '旅游', '后端']",Java工程师,,366796,2,100,12k-20k,0,后端开发,['后端'],农林,7号线,Java,1-3年
0,0,1,['张江'],上海,北京瑞友科技股份有限公司,150030,[],i/image/M00/4A/76/CgpEMllli-qAYWKDAAAaNfCDIT0057.png,北京瑞友,2000人以上,2019-08-13 10:56:01,0,浦东新区,本科,,上市公司,开发|测试|运维类,1天前发布,,,today,电商,"['企业服务', '移动互联网', '后端', '分布式', 'J2EE']",0,0,全职,1565751554000,31.209164,2号线\2号线东延线_广兰路,121.628644,0,,技术前沿，薪资优厚，交通便利,6277198,"['企业服务', '移动互联网', '后端', '分布式', 'J2EE']",java开发,,8146408,0,0,10k-16k,0,后端开发,"['后端', '分布式', 'J2EE']",广兰路,2号线\2号线东延线,Java,3-5年
0,0,1,,广州,广州欣纬智慧安全科技有限公司,509972,[],i/image2/M01/FA/C9/CgoB5lyIwYSAX2CNAAAsCDzOa5M848.png,欣纬应急,50-150人,2019-08-13 10:02:13,0,海珠区,本科,,A轮,开发|测试|运维类,1天前发布,,,today,"信息安全,人工智能",[],0,0,全职,1565762508000,23.092903,8号线_晓港;8号线_中大,113.291829,0,,领军行业 准独角兽企业 项目奖金,6273952,"['Java', 'C++', 'MySQL']",java开发工程师,,14763115,1,100,5k-8k,0,后端开发,"['Java', 'C++', 'MySQL']",晓港,8号线,Java,1-3年
0,0,1,"['望京', '来广营']",北京,北京摩拜科技有限公司,52261,"['绩效奖金', '股票期权', '弹性工作', '扁平管理']",i/image/M00/17/32/Cgp3O1bxD3SAA1hpAACE9qP0lcA037.jpg,mobike摩拜单车,150-500人,2019-08-13 20:37:57,0,朝阳区,本科,,D轮及以上,开发|测试|运维类,1天前发布,,,today,汽车丨出行,[],0,0,全职,1565751243000,40.021106,14号线东段_来广营;14号线东段_东湖渠,116.471582,0,,大厂，个人成长空间,6281505,['Java'],java开发工程师,,9727826,2,100,15k-30k,0,后端开发,['Java'],东湖渠,14号线东段,Java,3-5年
0,0,1,['棠下'],广州,广州沐思信息科技有限公司,120686,"['午餐补助', '带薪年假', '弹性工作', '扁平管理']",i/image2/M01/C0/5B/CgotOVwtzdGAZHlgAAAXO2JRFMg671.png,千聊,150-500人,2019-08-13 16:46:33,0,天河区,本科,,B轮,开发|测试|运维类,1天前发布,,['免费下午茶'],today,移动互联网,"['教育', '电商', '分布式', 'Linux/Unix', 'Java', 'SOA']",0,0,全职,1565746882000,23.128218,4号线_车陂;4号线_车陂南;5号线_车陂南,113.389803,0,,双休 包餐 下午茶,6280285,"['教育', '电商', '分布式', 'Linux/Unix', 'Java', 'SOA']",Java开发工程师,,7822667,1,52,12k-18k,0,后端开发,"['分布式', 'Linux/Unix', 'Java', 'SOA']",车陂南,5号线,Java,3-5年
0,0,1,"['魏公村', '白石桥', '中关村']",北京,广州市易杰数码科技有限公司,8727,"['绩效奖金', '专项奖金', '年底双薪', '五险一金']",image1/M00/00/12/CgYXBlTUWDaAXSR1AABX8dnZJRY933.jpg,易杰,150-500人,2019-08-14 14:08:31,0,海淀区,本科,,上市公司,开发|测试|运维类,14:08发布,,,disabled,"移动互联网,社交",[],0,0,全职,1565755355000,39.95744,4号线大兴线_魏公村;4号线大兴线_人民大学,116.32244,0,,"企业好,平台好,福利好,项目好",6277734,"['后端', 'Linux/Unix']",java开发工程师,,108153,0,3,15k-25k,0,后端开发,"['后端', 'Linux/Unix']",魏公村,4号线大兴线,Java,5-10年
0,0,0,"['天桥', '大栅栏', '珠市口']",北京,中邮信息科技（北京）有限公司,461058,[],i/image2/M01/76/20/CgoB5l1TXnGAD0EjAAADGN8Uf_E282.png,中邮信息科技（北京）有限公司,150-500人,2019-08-14 10:49:44,0,西城区,本科,,未融资,开发|测试|运维类,10:49发布,,,today,"移动互联网,其他",[],0,0,全职,1565750924000,39.886329,4号线大兴线_菜市口;7号线_珠市口;7号线_虎坊桥;7号线_菜市口;8号线南段_天桥,116.390934,0,,补充医疗、企业年金、年度体检、食堂、补贴,6274560,"['J2EE', 'Java']",java开发工程师,,11806353,0,0,15k-30k,0,后端开发,"['J2EE', 'Java']",菜市口,7号线,Java,3-5年
0,0,1,,上海,上海微创软件股份有限公司,124652,"['绩效奖金', '年底双薪', '带薪年假', '定期体检']",i/image2/M01/28/D8/CgotOVzPyauAMybNAAA8zQprrtk576.jpg,微创软件,2000人以上,2019-08-13 16:04:16,0,静安区,本科,,不需要融资,开发|测试|运维类,1天前发布,,,today,"企业服务,移动互联网","['电商', '分布式']",0,0,全职,1565759669000,31.297947,1号线_汶水路;1号线_彭浦新村,121.457633,0,,高端的工作环境/轻松的工作氛围,6279836,"['电商', '分布式']",java开发工程师,,13683552,2,8,11k-22k,0,后端开发,['分布式'],彭浦新村,1号线,Java,3-5年
0,0,1,,西安,陕西云创网络科技股份有限公司,117582,[],i/image/M00/0C/68/Cgp3O1bXi12AUs41AADEw5qX1Kw991.png,云创科技,50-150人,2019-08-12 20:08:48,0,曲江新区,本科,,不需要融资,开发|测试|运维类,2天前发布,,,today,"旅游,电商","['旅游', '大数据']",0,0,全职,1565760533000,34.189885,2号线_会展中心,108.960341,0,,公司受国家政策扶持，发展前景好。,6275599,"['旅游', '大数据']",Java开发工程师,,8445481,0,0,8k-12k,0,后端开发,[],会展中心,2号线,Java,3-5年
0,0,1,"['肖家河', '高升桥', '创业路']",成都,亚信科技（中国）有限公司,25322,"['年底双薪', '技能培训', '免费班车', '带薪年假']",i/image2/M01/A1/42/CgotOVvS-F2ARLCqAAGhhVXKtLw993.jpg,亚信,2000人以上,2019-08-12 16:57:01,0,高新区,本科,,不需要融资,开发|测试|运维类,2天前发布,,,today,"企业服务,移动互联网","['电商', '通信/网络设备', 'Android', 'IOS', '后端', 'Java']",0,0,全职,1565752006000,30.626289,3号线_衣冠庙;3号线_红牌楼;7号线_高朋大道,104.04096,0,,五险一金，十三薪年终奖,6274520,"['电商', '通信/网络设备', 'Android', 'IOS', '后端', 'Java']",java开发工程师,,6363103,1,100,8k-10k,0,后端开发,"['Android', 'IOS', '后端', 'Java']",衣冠庙,3号线,Java,1-3年
0,0,1,['鱼化寨'],西安,广东省电信规划设计院有限公司,61875,"['绩效奖金', '带薪年假', '通讯津贴', '年底双薪']",image1/M00/3D/62/Cgo8PFW4T6OAM7tIAAAK0iaN1SE026.jpg,设计院,2000人以上,2019-08-14 10:10:00,0,雁塔区,本科,,上市公司,开发|测试|运维类,10:10发布,,,today,"移动互联网,金融","['互联网金融', '分布式', '后端']",0,0,全职,1565753655000,34.225266,3号线_延平门,108.880494,0,,平台大 年终奖,6274673,"['互联网金融', '分布式', '后端']",java开发工程师,,9692858,2,100,8k-12k,0,后端开发,"['分布式', '后端']",延平门,3号线,Java,3-5年
0,0,1,"['龙柏', '七宝', '航华']",上海,上海汉得信息技术股份有限公司,25063,"['足球场', '提供住宿', '绩效奖金', '岗位晋升']",image1/M00/2A/75/Cgo8PFVr_QWAGPsnAAAzn6qr2Tc653.jpg,汉得信息,2000人以上,2019-08-13 14:34:13,0,闵行区,本科,,上市公司,开发|测试|运维类,1天前发布,,,today,"企业服务,数据服务",[],0,0,全职,1565761955000,31.172933,10号线_龙柏新村;10号线_紫藤路,121.369786,0,,发展空间大，做五休二，五险一金,6278822,"['后端', 'SOA']",java开发工程师,,9432202,1,33,14k-18k,0,后端开发,"['后端', 'SOA']",紫藤路,10号线,Java,3-5年
0,0,1,,北京,乐元素科技（北京）股份有限公司,287099,"['技能培训', '领导好', '节日礼物']",i/image2/M00/1F/8C/CgotOVoNP_-AAYzPAAAUcuDReE4859.jpg,乐元素游戏,500-2000人,2019-08-14 08:56:46,0,海淀区,本科,,不需要融资,开发|测试|运维类,08:56发布,,,today,"移动互联网,游戏",[],0,0,全职,1565746652000,39.981536,4号线大兴线_海淀黄庄;4号线大兴线_中关村;4号线大兴线_北京大学东门;10号线_苏州街;10号线_海淀黄庄,116.305583,0,,"技术大牛,人工智能,机器学习,大数据",6281069,"['Java', 'MySQL', '机器学习', '后端']",java开发工程师,,4887406,0,0,40k-60k,0,后端开发,"['Java', 'MySQL', '机器学习', '后端']",中关村,10号线,Java,5-10年
0,0,1,['深圳湾'],深圳,深圳市赞达贸易有限公司,459953,"['带薪年假', '定期体检', '弹性工作', '海外电商']",i/image2/M01/57/80/CgoB5l0cF7KAcQ7RAABGDdKHrCM351.jpg,Lazada,2000人以上,2019-08-13 23:28:52,0,南山区,本科,,不需要融资,开发|测试|运维类,1天前发布,,,today,"移动互联网,电商","['电商', '广告营销', '服务器端', '后端', '分布式', 'Java']",0,0,全职,1565742579000,22.509175,2号线/蛇口线_海月;2号线/蛇口线_登良;2号线/蛇口线_后海;11号线/机场线_后海,113.942248,0,,东南亚再造淘宝，股票+新加坡工作差旅,6281678,"['电商', '广告营销', '服务器端', '后端', '分布式', 'Java']",Java开发工程师,,10037909,0,0,20k-40k,0,后端开发,"['服务器端', '后端', '分布式', 'Java']",后海,2号线/蛇口线,Java,3-5年
0,0,1,,杭州,浙江有数数字科技有限公司,762483,"['年底双薪', '定期体检', '带薪年假', '股票期权']",images/logo_default.png,有数,150-500人,2019-08-13 22:10:27,0,江干区,本科,,A轮,开发|测试|运维类,1天前发布,,,today,"金融,数据服务",['大数据'],0,0,全职,1565759904000,30.3111,1号线_九和路;1号线_九堡;1号线_九和路;1号线_九堡,120.254913,0,,技术大牛,6281627,['大数据'],java开发工程师,,3727042,0,0,9k-15k,0,后端开发,[],九和路,1号线,Java,3-5年
0,0,1,,广州,广东灵机文化传播有限公司,1175,"['带薪年假', '绩效奖金', '岗位晋升', '项目提成']",image1/M00/30/E4/Cgo8PFWKIqOAJ711AACC5kBXAhU526.jpg,灵机文化,150-500人,2019-08-13 16:26:00,0,天河区,大专,,不需要融资,开发|测试|运维类,1天前发布,,,today,"移动互联网,电商",[],0,0,全职,1565756238000,23.119591,4号线_车陂;4号线_车陂南;5号线_科韵路;5号线_车陂南,113.382986,0,,工作餐，五险一金，国外游，扁平化管理,6280056,"['后端', '算法', 'docker']",Java工程师,,7776013,3,94,7k-10k,0,后端开发,"['后端', '算法', 'docker']",车陂南,5号线,Java,1-3年
0,0,1,['天水'],杭州,浙江海高控股集团有限公司,483642,"['年底双薪', '绩效奖金', '带薪年假', '定期体检']",i/image2/M01/53/7D/CgoB5l0Vd3yAbvAUAAAfkWuQQlo449.png,海高控股,500-2000人,2019-08-13 16:25:01,0,下城区,本科,,不需要融资,开发|测试|运维类,1天前发布,,,today,"移动互联网,医疗丨健康",[],0,0,全职,1565742435000,30.270778,1号线_凤起路;1号线_武林广场;1号线_西湖文化广场;1号线_凤起路;1号线_武林广场;1号线_西湖文化广场;2号线_中河北路;2号线_凤起路;2号线_武林门;2号线_沈塘桥,120.1594,0,,双休、13薪,6280047,"['Linux/Unix', 'MySQL']",JAVA开发工程师,,13446847,0,0,20k-40k,0,后端开发,"['Linux/Unix', 'MySQL']",中河北路,2号线,Java,3-5年
0,0,0,['华漕'],上海,上海望潮数据科技有限公司,542866,[],images/logo_default.png,上海望潮数据科技有限公司,50-150人,2019-08-13 10:23:07,0,闵行区,本科,,A轮,开发|测试|运维类,1天前发布,,,today,"移动互联网,人工智能",[],0,0,全职,1565750546000,31.1941,2号线_虹桥火车站;2号线_徐泾东;10号线_虹桥火车站,121.309526,0,,平台好，领导好，福利好,6276804,['后端'],java开发工程师,,3642690,0,0,20k-35k,0,后端开发,['后端'],虹桥火车站,2号线,Java,3-5年
0,0,1,['张江'],上海,上海微创软件股份有限公司,124652,"['绩效奖金', '年底双薪', '带薪年假', '定期体检']",i/image2/M01/28/D8/CgotOVzPyauAMybNAAA8zQprrtk576.jpg,微创软件,2000人以上,2019-08-14 13:37:25,0,浦东新区,本科,,不需要融资,开发|测试|运维类,13:37发布,,,today,"企业服务,移动互联网",[],0,0,全职,1565744941000,31.209005,2号线_金科路;2号线_张江高科,121.600526,0,,平台大,6283903,['Java'],Java开发工程师,,10299648,4,82,10k-15k,0,后端开发,['Java'],金科路,2号线,Java,3-5年
0,0,1,"['上地', '马连洼', '西二旗']",北京,贝壳找房（北京）科技有限公司,55446,"['股票期权', '带薪年假', '绩效奖金', '扁平管理']",i/image2/M01/AC/F7/CgotOVvycNiAAe8OAABhrmY_47k309.png,贝壳,2000人以上,2019-08-14 09:33:57,0,海淀区,本科,,D轮及以上,开发|测试|运维类,09:33发布,,"['免费班车', '免费健身房', '免费下午茶', '一年调薪1次', '一年调薪2次', '15薪', '弹性工作', '地铁周边', '定期团建', '工作居住证', '超长年假', '6险2金']",today,房产家居,[],0,0,全职,1565746416000,40.04018,13号线_上地;13号线_西二旗;昌平线_西二旗,116.305611,0,,优质平台,6061606,['Java'],资深Java工程师,,14010730,1,100,40k-70k,0,后端开发,['Java'],西二旗,昌平线,Java,5-10年
0,0,1,"['深圳湾', '南油', '后海']",深圳,深圳市珍爱网信息技术有限公司,6718,"['发展上升型', '朝阳行业', '创业氛围浓厚', '年终分红']",i/image2/M01/62/AE/CgotOV0tmXOAHF_XAAAZp0H6eLs064.jpg,珍爱网,2000人以上,2019-08-13 15:57:30,0,南山区,本科,,不需要融资,开发|测试|运维类,1天前发布,,,today,"社交,消费生活",[],0,0,全职,1565754514000,22.519366,2号线/蛇口线_登良;2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_后海,113.941993,0,,项目核心，极客氛围，提升空间大,1567256,[],Java开发工程师,,193221,2,32,15k-22k,0,后端开发,[],后海,2号线/蛇口线,Java,1-3年
0,0,1,"['双井', '大望路', '百子湾']",北京,北京雷铭智信科技有限公司,104332,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']",i/image2/M01/8C/1D/CgotOVuYtYWAbUzhAAAdj4YBLcM971.png,雷铭科技,150-500人,2019-08-13 14:11:32,0,朝阳区,本科,,不需要融资,开发|测试|运维类,1天前发布,,,today,"移动互联网,电商",[],0,0,全职,1565750750000,39.887137,7号线_大郊亭;7号线_九龙山;14号线东段_九龙山;14号线东段_平乐园;14号线东段_北工大西门,116.481402,0,,五险一金,6273556,['后端'],java开发工程师,,13356324,1,10,10k-15k,0,后端开发,['后端'],北工大西门,7号线,Java,3-5年
0,0,1,,北京,北京摩美科技有限公司,542543,[],i/image2/M01/75/CC/CgotOV1SYOKAFMFOAAAvch8nos0987.png,北京摩美科技有限公司,少于15人,2019-08-13 13:39:32,0,朝阳区,本科,,天使轮,开发|测试|运维类,1天前发布,,,today,"移动互联网,文娱丨内容","['社交', '地图']",0,0,全职,1565748797000,40.008403,15号线_望京东,116.486001,0,,一家致力于改变世界的公司,6278254,"['社交', '地图']",Java开发工程师,,5316447,0,0,15k-22k,0,后端开发,[],望京东,15号线,Java,3-5年
0,0,1,,上海,上海中通吉网络技术有限公司,23348,"['绩效奖金', '五险一金', '带薪年假', '免费班车']",image1/M00/00/2E/Cgo8PFTUXHqAagkiAACi6zPHxFo410.jpg,中通快递,2000人以上,2019-08-12 08:54:49,0,青浦区,本科,,上市公司,开发|测试|运维类,2天前发布,,,today,电商,[],0,0,全职,1565746234000,31.227773,,121.20523,0,,薪资福利好，平台大，技术氛围好,6236964,['后端'],java开发工程师,,9815698,1,5,20k-40k,0,后端开发,['后端'],,,Java,5-10年
0,0,1,,苏州,威讯柏睿数据科技（北京）有限公司,206460,"['股票期权', '专项奖金', '带薪年假', '弹性工作']",i/image/M00/5A/00/CgpFT1mLwrOAdMUyAACgF06dwo848.jpeg,柏睿数据,50-150人,2019-08-14 13:56:49,0,太仓市,本科,,B轮,开发|测试|运维类,13:56发布,,,disabled,"数据服务,信息安全","['大数据', '云计算', '分布式', 'Javascript', 'Hadoop']",0,0,全职,1565762343000,31.417791,,121.206779,0,,大数据 多绩效 BI 数据仓储,6283660,"['大数据', '云计算', '分布式', 'Javascript', 'Hadoop']",java,,8027504,1,100,9k-18k,0,后端开发,"['分布式', 'Java', 'Javascript', 'Hadoop']",,,Java,1-3年
0,0,1,,杭州,浙江天鹂网络科技有限公司杭州分公司,408971,"['年底双薪', '带薪年假', '午餐补助', '绩效奖金']",i/image2/M01/5E/0F/CgoB5lszA3KAMycmAAAQik3m900300.png,浙江天鹂网络科技有限公司杭州分公司,150-500人,2019-08-14 13:52:53,0,西湖区,本科,,不需要融资,开发|测试|运维类,13:52发布,,,today,"移动互联网,电商",['电商'],0,0,全职,1565748902000,30.292584,,120.074273,0,,晋升空间大 周末双休 五险一金,6283464,['电商'],Java开发,,11118178,6,100,10k-15k,0,后端开发,[],,,Java,1-3年
0,0,1,['长河'],杭州,安厨控股有限公司,89089,"['岗位晋升', '美女多', '帅哥多', '领导好']",i/image/M00/68/77/CgpFT1mst9mAWN1AAAA0uRJXIrk751.jpg,安厨控股有限公司,150-500人,2019-08-14 13:48:03,0,滨江区,大专,,不需要融资,开发|测试|运维类,13:48发布,,,today,电商,[],0,0,全职,1565749481000,30.177238,,120.20067,0,,年终奖、五险一金、无限下午茶,6280868,['Hadoop'],Java开发工程师,,6198232,1,100,15k-25k,0,后端开发,['Hadoop'],,,Java,3-5年
